FECHA,DEPARTAMENTO,INDICADOR,IPC,MENSUAL,ACUMULADO,ANUAL
2025-05-01,AMAZONAS,Educación,126.06,0,0.3,0.3
2025-06-01,AMAZONAS,Educación,125.88,-0.1,0.2,0.2
2025-07-01,AMAZONAS,Educación,125.88,0,0.2,0.2
2025-08-01,AMAZONAS,Educación,125.88,0,0.2,0.2
2025-09-01,AMAZONAS,Educación,125.88,0,0.2,0.2
2025-10-01,AMAZONAS,Educación,125.85,-0,0.1,0.1
2025-11-01,AMAZONAS,Educación,125.89,0,0.2,0.2
2025-12-01,AMAZONAS,Educación,125.89,0,0.2,0.2
2026-01-01,AMAZONAS,Educación,125.89,0,0,0.1
2026-02-01,AMAZONAS,Educación,126.78,0.7,0.7,0.5
2026-03-01,AMAZONAS,Educación,130.99,3.3,4.1,3.9
2026-04-01,AMAZONAS,Educación,130.99,0,4.1,3.9
2022-01-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",100.99,NA,NA,NA
2022-02-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",100.47,-0.5,NA,NA
2022-03-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",101.53,1.1,NA,NA
2022-04-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",101.34,-0.2,NA,NA
2022-05-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",102.13,0.8,NA,NA
2022-06-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",102.23,0.1,NA,NA
2022-07-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",102.8,0.6,NA,NA
2022-08-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",103.46,0.6,NA,NA
2022-09-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",103.77,0.3,NA,NA
2022-10-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",103.85,0.1,NA,NA
2022-11-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",103.71,-0.1,NA,NA
2022-12-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",103.86,0.1,NA,NA
2023-01-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",104.09,0.2,0.2,3.1
2023-02-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",104.85,0.7,1,4.4
2023-03-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.24,0.4,1.3,3.7
2023-04-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.46,0.2,1.5,4.1
2023-05-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.29,-0.2,1.4,3.1
2023-06-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.31,0,1.4,3
2023-07-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.31,0,1.4,2.4
2023-08-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.46,0.1,1.5,1.9
2023-09-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.26,-0.2,1.3,1.4
2023-10-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.58,0.3,1.7,1.7
2023-11-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.57,-0,1.6,1.8
2023-12-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.53,-0,1.6,1.6
2024-01-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.55,0,0,1.4
2024-02-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.55,0.9,1,1.6
2024-03-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",107.05,0.5,1.4,1.7
2024-04-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",107.06,0,1.4,1.5
2024-05-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.9,-0.1,1.3,1.5
2024-06-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.51,-0.4,0.9,1.1
2024-07-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.47,-0,0.9,1.1
2024-08-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.32,-0.1,0.7,0.8
2024-09-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.4,0.1,0.8,1.1
2024-10-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.31,-0.1,0.7,0.7
2024-11-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.3,-0,0.7,0.7
2024-12-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.25,-0,0.7,0.7
2025-01-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.93,-0.3,-0.3,0.4
2025-02-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.67,-0.2,-0.5,-0.8
2025-03-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.81,0.1,-0.4,-1.2
2025-04-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.8,-0,-0.4,-1.2
2025-05-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.56,-0.2,-0.6,-1.3
2025-06-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.66,0.1,-0.6,-0.8
2025-07-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.15,0.5,-0.1,-0.3
2025-08-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.58,0.4,0.3,0.2
2025-09-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.88,0.3,0.6,0.5
2025-10-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",107.06,0.2,0.8,0.7
2025-11-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.93,-0.1,0.6,0.6
2025-12-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",106.59,-0.3,0.3,0.3
2026-01-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.71,-0.8,-0.8,-0.2
2026-02-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.3,-0.4,-1.2,-0.4
2026-03-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.21,-0.1,-1.3,-0.6
2026-04-01,AMAZONAS,"Muebles, artículos para el hogar y la conservación del hogar",105.31,0.1,-1.2,-0.5
2022-01-01,AMAZONAS,Prendas de vestir y calzado,99.86,NA,NA,NA
2022-02-01,AMAZONAS,Prendas de vestir y calzado,100.15,0.3,NA,NA
2022-03-01,AMAZONAS,Prendas de vestir y calzado,100.85,0.7,NA,NA
2022-04-01,AMAZONAS,Prendas de vestir y calzado,100.93,0.1,NA,NA
2022-05-01,AMAZONAS,Prendas de vestir y calzado,102.15,1.2,NA,NA
2022-06-01,AMAZONAS,Prendas de vestir y calzado,102.19,0,NA,NA
2022-07-01,AMAZONAS,Prendas de vestir y calzado,102.12,-0.1,NA,NA
2022-08-01,AMAZONAS,Prendas de vestir y calzado,102.35,0.2,NA,NA
2022-09-01,AMAZONAS,Prendas de vestir y calzado,101.85,-0.5,NA,NA
2022-10-01,AMAZONAS,Prendas de vestir y calzado,101.89,0,NA,NA
2022-11-01,AMAZONAS,Prendas de vestir y calzado,102.13,0.2,NA,NA
2022-12-01,AMAZONAS,Prendas de vestir y calzado,102.52,0.4,NA,NA
2023-01-01,AMAZONAS,Prendas de vestir y calzado,103.21,0.7,0.7,3.4
2023-02-01,AMAZONAS,Prendas de vestir y calzado,103.72,0.5,1.2,3.6
2023-03-01,AMAZONAS,Prendas de vestir y calzado,104.19,0.5,1.6,3.3
2023-04-01,AMAZONAS,Prendas de vestir y calzado,104.02,-0.2,1.5,3.1
2023-05-01,AMAZONAS,Prendas de vestir y calzado,104.18,0.2,1.6,2
2023-06-01,AMAZONAS,Prendas de vestir y calzado,104.44,0.2,1.9,2.2
2023-07-01,AMAZONAS,Prendas de vestir y calzado,104.6,0.2,2,2.4
2023-08-01,AMAZONAS,Prendas de vestir y calzado,104.87,0.3,2.3,2.5
2023-09-01,AMAZONAS,Prendas de vestir y calzado,104.85,-0,2.3,2.9
2023-10-01,AMAZONAS,Prendas de vestir y calzado,104.36,-0.5,1.8,2.4
2023-11-01,AMAZONAS,Prendas de vestir y calzado,104.17,-0.2,1.6,2
2023-12-01,AMAZONAS,Prendas de vestir y calzado,104.14,-0,1.6,1.6
2024-01-01,AMAZONAS,Prendas de vestir y calzado,104.2,0.1,0.1,1
2024-02-01,AMAZONAS,Prendas de vestir y calzado,104.54,0.3,0.4,0.8
2024-03-01,AMAZONAS,Prendas de vestir y calzado,104.78,0.2,0.6,0.6
2024-04-01,AMAZONAS,Prendas de vestir y calzado,104.57,-0.2,0.4,0.5
2024-05-01,AMAZONAS,Prendas de vestir y calzado,104.72,0.1,0.6,0.5
2024-06-01,AMAZONAS,Prendas de vestir y calzado,104.78,0.1,0.6,0.3
2024-07-01,AMAZONAS,Prendas de vestir y calzado,104.68,-0.1,0.5,0.1
2024-08-01,AMAZONAS,Prendas de vestir y calzado,104.88,0.2,0.7,0
2024-09-01,AMAZONAS,Prendas de vestir y calzado,104.94,0.1,0.8,0.1
2024-10-01,AMAZONAS,Prendas de vestir y calzado,105.09,0.1,0.9,0.7
2024-11-01,AMAZONAS,Prendas de vestir y calzado,105.44,0.3,1.2,1.2
2024-12-01,AMAZONAS,Prendas de vestir y calzado,105.49,0,1.3,1.3
2025-01-01,AMAZONAS,Prendas de vestir y calzado,105.65,0.2,0.2,1.4
2025-02-01,AMAZONAS,Prendas de vestir y calzado,105.9,0.2,0.4,1.3
2025-03-01,AMAZONAS,Prendas de vestir y calzado,105.95,0,0.4,1.1
2025-04-01,AMAZONAS,Prendas de vestir y calzado,106.03,0.1,0.5,1.4
2025-05-01,AMAZONAS,Prendas de vestir y calzado,106.05,0,0.5,1.3
2025-06-01,AMAZONAS,Prendas de vestir y calzado,106.21,0.2,0.7,1.4
2025-07-01,AMAZONAS,Prendas de vestir y calzado,106.29,0.1,0.8,1.5
2025-08-01,AMAZONAS,Prendas de vestir y calzado,106.23,-0.1,0.7,1.3
2025-09-01,AMAZONAS,Prendas de vestir y calzado,106.22,-0,0.7,1.2
2025-10-01,AMAZONAS,Prendas de vestir y calzado,106.33,0.1,0.8,1.2
2025-11-01,AMAZONAS,Prendas de vestir y calzado,106.26,-0.1,0.7,0.8
2025-12-01,AMAZONAS,Prendas de vestir y calzado,106.29,0,0.8,0.8
2026-01-01,AMAZONAS,Prendas de vestir y calzado,106.28,-0,-0,0.6
2026-02-01,AMAZONAS,Prendas de vestir y calzado,106.16,-0.1,-0.1,0.2
2026-03-01,AMAZONAS,Prendas de vestir y calzado,106.15,-0,-0.1,0.2
2026-04-01,AMAZONAS,Prendas de vestir y calzado,106.21,0.1,-0.1,0.2
2022-01-01,AMAZONAS,Recreación y cultura,100.13,NA,NA,NA
2022-02-01,AMAZONAS,Recreación y cultura,101.33,1.2,NA,NA
2022-03-01,AMAZONAS,Recreación y cultura,101.57,0.2,NA,NA
2022-04-01,AMAZONAS,Recreación y cultura,101.42,-0.1,NA,NA
2022-05-01,AMAZONAS,Recreación y cultura,101.82,0.4,NA,NA
2022-06-01,AMAZONAS,Recreación y cultura,101.52,-0.3,NA,NA
2022-07-01,AMAZONAS,Recreación y cultura,101.56,0,NA,NA
2022-08-01,AMAZONAS,Recreación y cultura,101.6,0,NA,NA
2022-09-01,AMAZONAS,Recreación y cultura,101.15,-0.4,NA,NA
2022-10-01,AMAZONAS,Recreación y cultura,101.79,0.6,NA,NA
2022-11-01,AMAZONAS,Recreación y cultura,101.32,-0.5,NA,NA
2022-12-01,AMAZONAS,Recreación y cultura,101.35,0,NA,NA
2023-01-01,AMAZONAS,Recreación y cultura,101.22,-0.1,-0.1,1.1
2023-02-01,AMAZONAS,Recreación y cultura,100.47,-0.7,-0.9,-0.8
2023-03-01,AMAZONAS,Recreación y cultura,100.78,0.3,-0.6,-0.8
2023-04-01,AMAZONAS,Recreación y cultura,100.57,-0.2,-0.8,-0.8
2023-05-01,AMAZONAS,Recreación y cultura,100.75,0.2,-0.6,-1.1
2023-06-01,AMAZONAS,Recreación y cultura,101.69,0.9,0.3,0.2
2023-07-01,AMAZONAS,Recreación y cultura,101.73,0,0.4,0.2
2023-08-01,AMAZONAS,Recreación y cultura,101.53,-0.2,0.2,-0.1
2023-09-01,AMAZONAS,Recreación y cultura,101.62,0.1,0.3,0.5
2023-10-01,AMAZONAS,Recreación y cultura,101.66,0,0.3,-0.1
2023-11-01,AMAZONAS,Recreación y cultura,101.28,-0.4,-0.1,-0
2023-12-01,AMAZONAS,Recreación y cultura,101.29,0,-0.1,-0.1
2024-01-01,AMAZONAS,Recreación y cultura,101.29,0,0,0.1
2024-02-01,AMAZONAS,Recreación y cultura,101.79,0.5,0.5,1.3
2024-03-01,AMAZONAS,Recreación y cultura,101.95,0.2,0.7,1.2
2024-04-01,AMAZONAS,Recreación y cultura,102,0,0.7,1.4
2024-05-01,AMAZONAS,Recreación y cultura,102.1,0.1,0.8,1.3
2024-06-01,AMAZONAS,Recreación y cultura,101.85,-0.2,0.6,0.2
2024-07-01,AMAZONAS,Recreación y cultura,101.82,-0,0.5,0.1
2024-08-01,AMAZONAS,Recreación y cultura,101.86,0,0.6,0.3
2024-09-01,AMAZONAS,Recreación y cultura,101.76,-0.1,0.5,0.1
2024-10-01,AMAZONAS,Recreación y cultura,101.64,-0.1,0.3,-0
2024-11-01,AMAZONAS,Recreación y cultura,101.67,0,0.4,0.4
2024-12-01,AMAZONAS,Recreación y cultura,101.85,0.2,0.6,0.6
2025-01-01,AMAZONAS,Recreación y cultura,101.62,-0.2,-0.2,0.3
2025-02-01,AMAZONAS,Recreación y cultura,101.43,-0.2,-0.4,-0.4
2025-03-01,AMAZONAS,Recreación y cultura,101.61,0.2,-0.2,-0.3
2025-04-01,AMAZONAS,Recreación y cultura,101.37,-0.2,-0.5,-0.6
2025-05-01,AMAZONAS,Recreación y cultura,101.43,0.1,-0.4,-0.7
2025-06-01,AMAZONAS,Recreación y cultura,101.63,0.2,-0.2,-0.2
2025-07-01,AMAZONAS,Recreación y cultura,102.05,0.4,0.2,0.2
2025-08-01,AMAZONAS,Recreación y cultura,101.97,-0.1,0.1,0.1
2025-09-01,AMAZONAS,Recreación y cultura,102.04,0.1,0.2,0.3
2025-10-01,AMAZONAS,Recreación y cultura,102.22,0.2,0.4,0.6
2025-11-01,AMAZONAS,Recreación y cultura,102.21,-0,0.4,0.5
2025-12-01,AMAZONAS,Recreación y cultura,102.24,0,0.4,0.4
2026-01-01,AMAZONAS,Recreación y cultura,102.54,0.3,0.3,0.9
2026-02-01,AMAZONAS,Recreación y cultura,102.61,0.1,0.4,1.2
2026-03-01,AMAZONAS,Recreación y cultura,102.48,-0.1,0.2,0.9
2026-04-01,AMAZONAS,Recreación y cultura,102.44,-0,0.2,1.1
2022-01-01,AMAZONAS,Restaurantes y hoteles,100.46,NA,NA,NA
2022-02-01,AMAZONAS,Restaurantes y hoteles,102.33,1.9,NA,NA
2022-03-01,AMAZONAS,Restaurantes y hoteles,103.93,1.6,NA,NA
2022-04-01,AMAZONAS,Restaurantes y hoteles,104.03,0.1,NA,NA
2022-05-01,AMAZONAS,Restaurantes y hoteles,105.65,1.6,NA,NA
2022-06-01,AMAZONAS,Restaurantes y hoteles,106.01,0.3,NA,NA
2022-07-01,AMAZONAS,Restaurantes y hoteles,109.34,3.1,NA,NA
2022-08-01,AMAZONAS,Restaurantes y hoteles,110.93,1.5,NA,NA
2022-09-01,AMAZONAS,Restaurantes y hoteles,111.94,0.9,NA,NA
2022-10-01,AMAZONAS,Restaurantes y hoteles,113,0.9,NA,NA
2022-11-01,AMAZONAS,Restaurantes y hoteles,113.02,0,NA,NA
2022-12-01,AMAZONAS,Restaurantes y hoteles,113.1,0.1,NA,NA
2023-01-01,AMAZONAS,Restaurantes y hoteles,114.14,0.9,0.9,13.6
2023-02-01,AMAZONAS,Restaurantes y hoteles,113.86,-0.2,0.7,11.3
2023-03-01,AMAZONAS,Restaurantes y hoteles,114.83,0.9,1.5,10.5
2023-04-01,AMAZONAS,Restaurantes y hoteles,116.02,1,2.6,11.5
2023-05-01,AMAZONAS,Restaurantes y hoteles,116.74,0.6,3.2,10.5
2023-06-01,AMAZONAS,Restaurantes y hoteles,116.93,0.2,3.4,10.3
2023-07-01,AMAZONAS,Restaurantes y hoteles,117.47,0.5,3.9,7.4
2023-08-01,AMAZONAS,Restaurantes y hoteles,118.31,0.7,4.6,6.7
2023-09-01,AMAZONAS,Restaurantes y hoteles,118.82,0.4,5.1,6.1
2023-10-01,AMAZONAS,Restaurantes y hoteles,119.72,0.8,5.9,5.9
2023-11-01,AMAZONAS,Restaurantes y hoteles,120.1,0.3,6.2,6.3
2023-12-01,AMAZONAS,Restaurantes y hoteles,120.19,0.1,6.3,6.3
2024-01-01,AMAZONAS,Restaurantes y hoteles,120.87,0.6,0.6,5.9
2024-02-01,AMAZONAS,Restaurantes y hoteles,121.2,0.3,0.8,6.4
2024-03-01,AMAZONAS,Restaurantes y hoteles,121.27,0.1,0.9,5.6
2024-04-01,AMAZONAS,Restaurantes y hoteles,121.49,0.2,1.1,4.7
2024-05-01,AMAZONAS,Restaurantes y hoteles,121.64,0.1,1.2,4.2
2024-06-01,AMAZONAS,Restaurantes y hoteles,121.64,0,1.2,4
2024-07-01,AMAZONAS,Restaurantes y hoteles,121.62,-0,1.2,3.5
2024-08-01,AMAZONAS,Restaurantes y hoteles,121.63,0,1.2,2.8
2024-09-01,AMAZONAS,Restaurantes y hoteles,121.7,0.1,1.3,2.4
2024-10-01,AMAZONAS,Restaurantes y hoteles,121.97,0.2,1.5,1.9
2024-11-01,AMAZONAS,Restaurantes y hoteles,122.27,0.2,1.7,1.8
2024-12-01,AMAZONAS,Restaurantes y hoteles,122.28,0,1.7,1.7
2025-01-01,AMAZONAS,Restaurantes y hoteles,123.18,0.7,0.7,1.9
2025-02-01,AMAZONAS,Restaurantes y hoteles,123.49,0.3,1,1.9
2025-03-01,AMAZONAS,Restaurantes y hoteles,123.49,0,1,1.8
2025-04-01,AMAZONAS,Restaurantes y hoteles,123.53,0,1,1.7
2025-05-01,AMAZONAS,Restaurantes y hoteles,123.65,0.1,1.1,1.7
2025-06-01,AMAZONAS,Restaurantes y hoteles,123.88,0.2,1.3,1.8
2025-07-01,AMAZONAS,Restaurantes y hoteles,124.19,0.3,1.6,2.1
2025-08-01,AMAZONAS,Restaurantes y hoteles,124.57,0.3,1.9,2.4
2025-09-01,AMAZONAS,Restaurantes y hoteles,124.83,0.2,2.1,2.6
2025-10-01,AMAZONAS,Restaurantes y hoteles,124.87,0,2.1,2.4
2025-11-01,AMAZONAS,Restaurantes y hoteles,124.88,0,2.1,2.1
2025-12-01,AMAZONAS,Restaurantes y hoteles,125.03,0.1,2.2,2.2
2026-01-01,AMAZONAS,Restaurantes y hoteles,125.19,0.1,0.1,1.6
2026-02-01,AMAZONAS,Restaurantes y hoteles,125.24,0,0.2,1.4
2026-03-01,AMAZONAS,Restaurantes y hoteles,125.14,-0.1,0.1,1.3
2026-04-01,AMAZONAS,Restaurantes y hoteles,125.55,0.3,0.4,1.6
2022-01-01,AMAZONAS,Salud,100.8,NA,NA,NA
2022-02-01,AMAZONAS,Salud,101.26,0.5,NA,NA
2022-03-01,AMAZONAS,Salud,102.09,0.8,NA,NA
2022-04-01,AMAZONAS,Salud,101.98,-0.1,NA,NA
2022-05-01,AMAZONAS,Salud,102.99,1,NA,NA
2022-06-01,AMAZONAS,Salud,103.18,0.2,NA,NA
2022-07-01,AMAZONAS,Salud,103.72,0.5,NA,NA
2022-08-01,AMAZONAS,Salud,103.79,0.1,NA,NA
2022-09-01,AMAZONAS,Salud,104.23,0.4,NA,NA
2022-10-01,AMAZONAS,Salud,104.7,0.5,NA,NA
2022-11-01,AMAZONAS,Salud,103.91,-0.8,NA,NA
2022-12-01,AMAZONAS,Salud,104.26,0.3,NA,NA
2023-01-01,AMAZONAS,Salud,103.76,-0.5,-0.5,2.9
2023-02-01,AMAZONAS,Salud,104.25,0.5,-0,3
2023-03-01,AMAZONAS,Salud,104.59,0.3,0.3,2.4
2023-04-01,AMAZONAS,Salud,105.2,0.6,0.9,3.2
2023-05-01,AMAZONAS,Salud,106.27,1,1.9,3.2
2023-06-01,AMAZONAS,Salud,107.04,0.7,2.7,3.7
2023-07-01,AMAZONAS,Salud,107.04,0,2.7,3.2
2023-08-01,AMAZONAS,Salud,107.8,0.7,3.4,3.9
2023-09-01,AMAZONAS,Salud,107.94,0.1,3.5,3.6
2023-10-01,AMAZONAS,Salud,107.73,-0.2,3.3,2.9
2023-11-01,AMAZONAS,Salud,107.61,-0.1,3.2,3.6
2023-12-01,AMAZONAS,Salud,107.8,0.2,3.4,3.4
2024-01-01,AMAZONAS,Salud,107.94,0.1,0.1,4
2024-02-01,AMAZONAS,Salud,109.21,1.2,1.3,4.8
2024-03-01,AMAZONAS,Salud,109.51,0.3,1.6,4.7
2024-04-01,AMAZONAS,Salud,109.36,-0.1,1.4,4
2024-05-01,AMAZONAS,Salud,109.84,0.4,1.9,3.4
2024-06-01,AMAZONAS,Salud,110.09,0.2,2.1,2.8
2024-07-01,AMAZONAS,Salud,110.35,0.2,2.4,3.1
2024-08-01,AMAZONAS,Salud,110.32,-0,2.3,2.3
2024-09-01,AMAZONAS,Salud,110.46,0.1,2.5,2.3
2024-10-01,AMAZONAS,Salud,110.63,0.2,2.6,2.7
2024-11-01,AMAZONAS,Salud,110.96,0.3,2.9,3.1
2024-12-01,AMAZONAS,Salud,111.09,0.1,3.1,3.1
2025-01-01,AMAZONAS,Salud,111.22,0.1,0.1,3
2025-02-01,AMAZONAS,Salud,111.43,0.2,0.3,2
2025-03-01,AMAZONAS,Salud,112.12,0.6,0.9,2.4
2025-04-01,AMAZONAS,Salud,112.45,0.3,1.2,2.8
2025-05-01,AMAZONAS,Salud,112.26,-0.2,1.1,2.2
2025-06-01,AMAZONAS,Salud,112.35,0.1,1.1,2.1
2025-07-01,AMAZONAS,Salud,112.48,0.1,1.3,1.9
2025-08-01,AMAZONAS,Salud,112.73,0.2,1.5,2.2
2025-09-01,AMAZONAS,Salud,112.55,-0.2,1.3,1.9
2025-10-01,AMAZONAS,Salud,112.7,0.1,1.4,1.9
2025-11-01,AMAZONAS,Salud,112.92,0.2,1.6,1.8
2025-12-01,AMAZONAS,Salud,113.15,0.2,1.9,1.9
2026-01-01,AMAZONAS,Salud,113.29,0.1,0.1,1.9
2026-02-01,AMAZONAS,Salud,113.92,0.6,0.7,2.2
2026-03-01,AMAZONAS,Salud,114.18,0.2,0.9,1.8
2026-04-01,AMAZONAS,Salud,114.27,0.1,1,1.6
2022-01-01,AMAZONAS,Transportes,99.95,NA,NA,NA
2022-02-01,AMAZONAS,Transportes,98.21,-1.7,NA,NA
2022-03-01,AMAZONAS,Transportes,99.09,0.9,NA,NA
2022-04-01,AMAZONAS,Transportes,99.92,0.8,NA,NA
2022-05-01,AMAZONAS,Transportes,100.44,0.5,NA,NA
2022-06-01,AMAZONAS,Transportes,99.54,-0.9,NA,NA
2022-07-01,AMAZONAS,Transportes,100.75,1.2,NA,NA
2022-08-01,AMAZONAS,Transportes,103.11,2.3,NA,NA
2022-09-01,AMAZONAS,Transportes,102.35,-0.7,NA,NA
2022-10-01,AMAZONAS,Transportes,100.53,-1.8,NA,NA
2022-11-01,AMAZONAS,Transportes,100.88,0.3,NA,NA
2022-12-01,AMAZONAS,Transportes,103.26,2.4,NA,NA
2023-01-01,AMAZONAS,Transportes,101.05,-2.1,-2.1,1.1
2023-02-01,AMAZONAS,Transportes,101.01,-0,-2.2,2.9
2023-03-01,AMAZONAS,Transportes,101.25,0.2,-1.9,2.2
2023-04-01,AMAZONAS,Transportes,101.5,0.2,-1.7,1.6
2023-05-01,AMAZONAS,Transportes,100.24,-1.2,-2.9,-0.2
2023-06-01,AMAZONAS,Transportes,99.58,-0.7,-3.6,0
2023-07-01,AMAZONAS,Transportes,99.32,-0.3,-3.8,-1.4
2023-08-01,AMAZONAS,Transportes,100.84,1.5,-2.3,-2.2
2023-09-01,AMAZONAS,Transportes,100.91,0.1,-2.3,-1.4
2023-10-01,AMAZONAS,Transportes,100.9,-0,-2.3,0.4
2023-11-01,AMAZONAS,Transportes,100.4,-0.5,-2.8,-0.5
2023-12-01,AMAZONAS,Transportes,104.17,3.8,0.9,0.9
2024-01-01,AMAZONAS,Transportes,101.73,-2.3,-2.3,0.7
2024-02-01,AMAZONAS,Transportes,99.91,-1.8,-4.1,-1.1
2024-03-01,AMAZONAS,Transportes,99.96,0.1,-4,-1.3
2024-04-01,AMAZONAS,Transportes,98.46,-1.5,-5.5,-3
2024-05-01,AMAZONAS,Transportes,98.19,-0.3,-5.7,-2
2024-06-01,AMAZONAS,Transportes,97.82,-0.4,-6.1,-1.8
2024-07-01,AMAZONAS,Transportes,99.43,1.6,-4.6,0.1
2024-08-01,AMAZONAS,Transportes,98.51,-0.9,-5.4,-2.3
2024-09-01,AMAZONAS,Transportes,98.03,-0.5,-5.9,-2.9
2024-10-01,AMAZONAS,Transportes,98.03,0,-5.9,-2.8
2024-11-01,AMAZONAS,Transportes,97.85,-0.2,-6.1,-2.5
2024-12-01,AMAZONAS,Transportes,100.7,2.9,-3.3,-3.3
2025-01-01,AMAZONAS,Transportes,99.27,-1.4,-1.4,-2.4
2025-02-01,AMAZONAS,Transportes,98.11,-1.2,-2.6,-1.8
2025-03-01,AMAZONAS,Transportes,97.24,-0.9,-3.4,-2.7
2025-04-01,AMAZONAS,Transportes,97.37,0.1,-3.3,-1.1
2025-05-01,AMAZONAS,Transportes,97.35,-0,-3.3,-0.9
2025-06-01,AMAZONAS,Transportes,97.22,-0.1,-3.5,-0.6
2025-07-01,AMAZONAS,Transportes,98.22,1,-2.5,-1.2
2025-08-01,AMAZONAS,Transportes,96.97,-1.3,-3.7,-1.6
2025-09-01,AMAZONAS,Transportes,96.18,-0.8,-4.5,-1.9
2025-10-01,AMAZONAS,Transportes,96.95,0.8,-3.7,-1.1
2025-11-01,AMAZONAS,Transportes,96.63,-0.3,-4,-1.2
2025-12-01,AMAZONAS,Transportes,98.99,2.4,-1.7,-1.7
2026-01-01,AMAZONAS,Transportes,98.78,-0.2,-0.2,-0.5
2026-02-01,AMAZONAS,Transportes,98.74,-0,-0.3,0.6
2026-03-01,AMAZONAS,Transportes,99.77,1,0.8,2.6
2026-04-01,AMAZONAS,Transportes,107.48,7.7,8.6,10.4
2022-01-01,AMAZONAS,Índice general de precios al consumidor,100.23,NA,NA,NA
2022-02-01,AMAZONAS,Índice general de precios al consumidor,100.9,0.7,NA,NA
2022-03-01,AMAZONAS,Índice general de precios al consumidor,102.74,1.8,NA,NA
2022-04-01,AMAZONAS,Índice general de precios al consumidor,103.69,0.9,NA,NA
2022-05-01,AMAZONAS,Índice general de precios al consumidor,104.45,0.7,NA,NA
2022-06-01,AMAZONAS,Índice general de precios al consumidor,104.94,0.5,NA,NA
2022-07-01,AMAZONAS,Índice general de precios al consumidor,106.03,1,NA,NA
2022-08-01,AMAZONAS,Índice general de precios al consumidor,106.79,0.7,NA,NA
2022-09-01,AMAZONAS,Índice general de precios al consumidor,107.22,0.4,NA,NA
2022-10-01,AMAZONAS,Índice general de precios al consumidor,107.89,0.6,NA,NA
2022-11-01,AMAZONAS,Índice general de precios al consumidor,107.98,0.1,NA,NA
2022-12-01,AMAZONAS,Índice general de precios al consumidor,108.32,0.3,NA,NA
